label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
today,0.0,0.0,0.0,-0.0995020791888237,-0.09955757856369019,-0.02625160664319992,-0.15621760487556458,-0.28700241446495056,-0.045200563967227936,-0.12742507457733154,-0.42113107442855835,-0.07430778443813324,-0.04612872749567032,-0.46904921531677246,-0.10069366544485092,-0.04495406523346901,-0.5049988627433777,0.0006096421857364476,-0.047687090933322906,-0.6730348467826843,-0.046371378004550934,-0.07133647799491882,-0.7450748682022095,-0.0798836275935173,-0.10468287020921707,-0.7968055009841919,-0.09919270873069763,0.027158664539456367,-0.4874520003795624,-0.02697279304265976,0.09023302793502808,-0.7248067855834961,-0.07645212113857269,0.11652030050754547,-0.8674042224884033,-0.11109698563814163,0.14046764373779297,-0.981879711151123,-0.12720471620559692,0.0878332182765007,-0.4146362841129303,-0.06193394586443901,0.07834964990615845,-0.5622075796127319,-0.1399940401315689,0.00731382193043828,-0.4531605541706085,-0.15172697603702545,-0.03402990102767944,-0.35901114344596863,-0.13546247780323029,0.13924579322338104,-0.3129960298538208,-0.09873490780591965,0.09778992831707001,-0.40430065989494324,-0.1594938337802887,0.032919742166996,-0.31973010301589966,-0.1551533192396164,-0.0043580434285104275,-0.2391335815191269,-0.1367053985595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09880558401346207,-0.09644299745559692,-0.030933311209082603,-0.15353406965732574,-0.28601422905921936,-0.05248125270009041,-0.12327256798744202,-0.42358410358428955,-0.0834311991930008,-0.041451457887887955,-0.4710104167461395,-0.11100362241268158,-0.04294799268245697,-0.5053510665893555,-0.0035511141177266836,-0.04371870309114456,-0.67608642578125,-0.055266160517930984,-0.07038374990224838,-0.7444902062416077,-0.09221896529197693,-0.10851208120584488,-0.7911877632141113,-0.11313801258802414,0.028853584080934525,-0.48770445585250854,-0.029543621465563774,0.09184373915195465,-0.7227522134780884,-0.0820653960108757,0.11875294148921967,-0.8635776042938232,-0.11813516914844513,0.14355556666851044,-0.9803518056869507,-0.13528522849082947,0.08891227096319199,-0.41363754868507385,-0.06358248740434647,0.08515870571136475,-0.564484715461731,-0.14420947432518005,0.013895521871745586,-0.4500245749950409,-0.15498903393745422,-0.028504176065325737,-0.35338595509529114,-0.13784079253673553,0.1401115506887436,-0.3099840581417084,-0.10008718073368073,0.10628090053796768,-0.3989593982696533,-0.16340325772762299,0.0428004153072834,-0.31439703702926636,-0.1596408635377884,0.005748398136347532,-0.2357633262872696,-0.14125996828079224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.0974237471818924,-0.10052419453859329,-0.03003956377506256,-0.15096375346183777,-0.28831595182418823,-0.05295250192284584,-0.11983238160610199,-0.42141929268836975,-0.08554456382989883,-0.03714117407798767,-0.4639792740345001,-0.11475745588541031,-0.03661724179983139,-0.5043116211891174,-0.003839723765850067,-0.038597945123910904,-0.6779065132141113,-0.05991175398230553,-0.07235454767942429,-0.7463343143463135,-0.10048317909240723,-0.11605045199394226,-0.7860762476921082,-0.12196846306324005,0.03550911322236061,-0.48407459259033203,-0.030540455132722855,0.09330634027719498,-0.7211546301841736,-0.08356770128011703,0.11783471703529358,-0.864656925201416,-0.12068402022123337,0.14168819785118103,-0.9801895618438721,-0.1383940577507019,0.09514529258012772,-0.40949690341949463,-0.06550438702106476,0.09074198454618454,-0.5553907155990601,-0.145999014377594,0.020360082387924194,-0.44390571117401123,-0.15674932301044464,-0.02362830750644207,-0.3483600318431854,-0.13929906487464905,0.1451653242111206,-0.3069823086261749,-0.10273571312427521,0.10699155181646347,-0.3978006839752197,-0.163479745388031,0.04415407404303551,-0.31360334157943726,-0.1568875014781952,0.006535055581480265,-0.23464465141296387,-0.13655148446559906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.10523591935634613,-0.06889673322439194,-0.038897302001714706,-0.16006599366664886,-0.290831059217453,-0.05935303121805191,-0.11836957186460495,-0.43836358189582825,-0.08719401806592941,-0.01850605569779873,-0.4794203042984009,-0.11098150908946991,-0.037442561239004135,-0.49295344948768616,-0.021433165296912193,-0.0386810265481472,-0.6802891492843628,-0.07111147791147232,-0.06450056284666061,-0.7830327749252319,-0.10322782397270203,-0.09896869212388992,-0.8464948534965515,-0.12576352059841156,0.04895792528986931,-0.4734794795513153,-0.04553322121500969,0.11723831295967102,-0.7004268169403076,-0.10846547037363052,0.14306633174419403,-0.8519460558891296,-0.1541137397289276,0.16486500203609467,-0.9703831076622009,-0.1765676736831665,0.12194482982158661,-0.3958894610404968,-0.07556138932704926,0.12670385837554932,-0.5562344193458557,-0.1618412435054779,0.04981277883052826,-0.414066880941391,-0.16767489910125732,0.0024337961804121733,-0.30086809396743774,-0.14551332592964172,0.18806791305541992,-0.2881805896759033,-0.10878252238035202,0.1500270664691925,-0.3706474006175995,-0.18483030796051025,0.07660412043333054,-0.27414587140083313,-0.1849188357591629,0.02764691412448883,-0.19023315608501434,-0.1655755639076233,0.0,0.0,0.0,-0.09612342715263367,-0.099423848092556,-0.03114381618797779,-0.15133176743984222,-0.2829976975917816,-0.05446803197264671,-0.12222686409950256,-0.4157819151878357,-0.0868149921298027,-0.04080822318792343,-0.46835610270500183,-0.11569789052009583,-0.04453609883785248,-0.5004024505615234,-0.005811058450490236,-0.04848923906683922,-0.6699671149253845,-0.06153438985347748,-0.08005443960428238,-0.7393568158149719,-0.10112917423248291,-0.12059146165847778,-0.7843209505081177,-0.12221948802471161,0.027578357607126236,-0.48362287878990173,-0.032252393662929535,0.08708150684833527,-0.7218599915504456,-0.08599839359521866,0.11335251480340958,-0.8647698163986206,-0.12307561933994293,0.13973337411880493,-0.9802244305610657,-0.1401231735944748,0.08829407393932343,-0.41097119450569153,-0.06680256873369217,0.08382624387741089,-0.5528259873390198,-0.1484835147857666,0.014318260364234447,-0.44235122203826904,-0.16017712652683258,-0.027522657066583633,-0.34809914231300354,-0.14298012852668762,0.1394394189119339,-0.310436487197876,-0.10350450873374939,0.09789708256721497,-0.3923574388027191,-0.16542457044124603,0.036402627825737,-0.3068750202655792,-0.15959635376930237,0.0029518345836549997,-0.22912023961544037,-0.13938333094120026
today,0.0,0.0,0.0,-0.09547650814056396,-0.10083450376987457,-0.029750052839517593,-0.1509799063205719,-0.2853637635707855,-0.05265564098954201,-0.1215115562081337,-0.4172486662864685,-0.08525189012289047,-0.03835706785321236,-0.4717802405357361,-0.11452725529670715,-0.04146526753902435,-0.5051645040512085,-0.0024083061143755913,-0.0465211346745491,-0.6768923401832581,-0.058262329548597336,-0.07955436408519745,-0.7455171346664429,-0.09795401245355606,-0.12093283981084824,-0.7873722910881042,-0.11870525032281876,0.031900256872177124,-0.48721691966056824,-0.029244866222143173,0.09268875420093536,-0.7256317734718323,-0.08249802142381668,0.11751110851764679,-0.8679185509681702,-0.11932487785816193,0.14196954667568207,-0.9804519414901733,-0.13622964918613434,0.09327849000692368,-0.41462990641593933,-0.06451112031936646,0.08675352483987808,-0.5612110495567322,-0.14632290601730347,0.016912514343857765,-0.4488752782344818,-0.15811841189861298,-0.024719029664993286,-0.3526449501514435,-0.14078673720359802,0.14536356925964355,-0.3149019777774811,-0.10173456370830536,0.09777559340000153,-0.4020635187625885,-0.16398268938064575,0.035533759742975235,-0.3123978078365326,-0.158198744058609,0.00235032313503325,-0.23109589517116547,-0.13787049055099487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.1067989319562912,-0.08010245114564896,-0.04112899303436279,-0.1658889651298523,-0.30368149280548096,-0.06434091925621033,-0.12575244903564453,-0.45136144757270813,-0.09616661071777344,-0.015354161150753498,-0.4887552559375763,-0.1260085105895996,-0.026553139090538025,-0.5110406875610352,-0.021328361704945564,-0.02862314134836197,-0.6969953775405884,-0.0687280222773552,-0.05763647332787514,-0.8030411601066589,-0.09804472327232361,-0.09531525522470474,-0.8755269050598145,-0.11952219158411026,0.0636773332953453,-0.4890629053115845,-0.04618825018405914,0.12996569275856018,-0.7199121713638306,-0.1076827272772789,0.1496027261018753,-0.8599822521209717,-0.14726519584655762,0.1641031801700592,-0.97274249792099,-0.16383588314056396,0.14263208210468292,-0.4097503125667572,-0.07769964635372162,0.13380315899848938,-0.5775937438011169,-0.16916699707508087,0.05100800842046738,-0.4310944080352783,-0.17732910811901093,-0.0008653785916976631,-0.31470364332199097,-0.15438930690288544,0.21395637094974518,-0.2963379919528961,-0.11199022084474564,0.16846859455108643,-0.39005476236343384,-0.19128984212875366,0.08731814473867416,-0.28740331530570984,-0.19163240492343903,0.03337304666638374,-0.19303426146507263,-0.17159651219844818,0.0,0.0,0.0,-0.09637412428855896,-0.10167043656110764,-0.030118517577648163,-0.15174506604671478,-0.2874451279640198,-0.053995855152606964,-0.12464987486600876,-0.4230717718601227,-0.08779871463775635,-0.04091985523700714,-0.4751453101634979,-0.11793006956577301,-0.04233774170279503,-0.5012130737304688,-0.003488303627818823,-0.04952821508049965,-0.675510048866272,-0.06026247888803482,-0.08318930119276047,-0.7437319755554199,-0.10096568614244461,-0.12528987228870392,-0.7845251560211182,-0.12268876284360886,0.029739342629909515,-0.4831143021583557,-0.03037959150969982,0.08943693339824677,-0.7221530079841614,-0.08505694568157196,0.11531981825828552,-0.8643825054168701,-0.12246928364038467,0.14083734154701233,-0.980082094669342,-0.14001396298408508,0.09044806659221649,-0.40996143221855164,-0.06551074981689453,0.08483603596687317,-0.5620337128639221,-0.14734336733818054,0.013064653612673283,-0.44844377040863037,-0.15631668269634247,-0.03051561489701271,-0.3523007333278656,-0.13735806941986084,0.14237909018993378,-0.308737188577652,-0.10291092097759247,0.10299266129732132,-0.40357303619384766,-0.16455160081386566,0.03805564343929291,-0.3165823221206665,-0.15674558281898499,-0.0002420308010187,-0.23602035641670227,-0.1352667361497879
today,0.0,0.0,0.0,-0.10813680291175842,-0.07054311782121658,-0.0434618815779686,-0.16568073630332947,-0.29133713245391846,-0.06717707216739655,-0.1295945644378662,-0.44337356090545654,-0.09804286807775497,-0.029278621077537537,-0.4917488396167755,-0.12541262805461884,-0.038636673241853714,-0.5002837181091309,-0.02219877578318119,-0.04430181533098221,-0.6915901303291321,-0.07110228389501572,-0.07238448411226273,-0.7982616424560547,-0.10082419216632843,-0.1060960441827774,-0.8693832755088806,-0.12129766494035721,0.049139998853206635,-0.48076722025871277,-0.04444163292646408,0.11342231184244156,-0.7112300992012024,-0.10609550774097443,0.13709598779678345,-0.858665943145752,-0.14811061322689056,0.1570318192243576,-0.9733453989028931,-0.16715174913406372,0.12493209540843964,-0.4043070375919342,-0.07346200197935104,0.12404429167509079,-0.5751345753669739,-0.16584396362304688,0.0456000491976738,-0.4334407448768616,-0.17673532664775848,-0.002984885359182954,-0.3141725957393646,-0.15615054965019226,0.1934954971075058,-0.29595983028411865,-0.10524725168943405,0.15354430675506592,-0.38489586114883423,-0.18852315843105316,0.07678810507059097,-0.2835656702518463,-0.19301533699035645,0.024704281240701675,-0.18970611691474915,-0.1754501610994339,0.0,0.0,0.0,-0.09742284566164017,-0.0946643203496933,-0.03326063230633736,-0.152433380484581,-0.27966514229774475,-0.05906211584806442,-0.1262340545654297,-0.41377705335617065,-0.09398974478244781,-0.0453123040497303,-0.47402524948120117,-0.12544111907482147,-0.04589304327964783,-0.5009780526161194,-0.009829901158809662,-0.049270592629909515,-0.6718994975090027,-0.06791084259748459,-0.07933983206748962,-0.7385797500610352,-0.10816323012113571,-0.11980965733528137,-0.7787800431251526,-0.12916213274002075,0.027028944343328476,-0.48364531993865967,-0.035676874220371246,0.08848942071199417,-0.7209942936897278,-0.09277830272912979,0.1133948266506195,-0.8648913502693176,-0.13093586266040802,0.13723105192184448,-0.979396402835846,-0.14815649390220642,0.08763324469327927,-0.4115416705608368,-0.06982910633087158,0.08367171883583069,-0.5635547041893005,-0.15465237200260162,0.013638761825859547,-0.44858527183532715,-0.1666753888130188,-0.028594354167580605,-0.3494138717651367,-0.14877921342849731,0.13944149017333984,-0.31205302476882935,-0.10610535740852356,0.09622841328382492,-0.399394690990448,-0.17145434021949768,0.03471136838197708,-0.3097134828567505,-0.1673351526260376,-7.100064976839349e-05,-0.22778776288032532,-0.1474742740392685
today,0.0,0.0,0.0,-0.09448040276765823,-0.09853142499923706,-0.031839944422245026,-0.1514267474412918,-0.28144773840904236,-0.05567404255270958,-0.125279501080513,-0.4157671630382538,-0.08887181431055069,-0.041896190494298935,-0.46647757291793823,-0.11834684014320374,-0.043791770935058594,-0.5030198097229004,-0.004248498473316431,-0.05124305561184883,-0.675125241279602,-0.06052931398153305,-0.08550582081079483,-0.7426233291625977,-0.10086079686880112,-0.1276511698961258,-0.7815215587615967,-0.12205582857131958,0.0294292364269495,-0.4854980409145355,-0.030394483357667923,0.08670754730701447,-0.7238803505897522,-0.0839124321937561,0.11058761924505234,-0.8669483065605164,-0.12151297181844711,0.134227454662323,-0.9811380505561829,-0.13910825550556183,0.09097348898649216,-0.4112338125705719,-0.06511592864990234,0.08324649184942245,-0.5550842881202698,-0.14726214110851288,0.01476852223277092,-0.44544848799705505,-0.16051526367664337,-0.026730220764875412,-0.35110875964164734,-0.14421997964382172,0.14272311329841614,-0.30971813201904297,-0.10196717083454132,0.10267633199691772,-0.3996991813182831,-0.16431646049022675,0.03964902088046074,-0.3157532811164856,-0.15935875475406647,0.0024229197297245264,-0.23632574081420898,-0.13978475332260132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09466701745986938,-0.09619107842445374,-0.03137663006782532,-0.15239949524402618,-0.2838524878025055,-0.05508775636553764,-0.12649640440940857,-0.4220561385154724,-0.08811812847852707,-0.04077061265707016,-0.47254061698913574,-0.11743754148483276,-0.041825756430625916,-0.5064288973808289,-0.005615117494016886,-0.04873838648200035,-0.6811124682426453,-0.060742612928152084,-0.08358043432235718,-0.7497239112854004,-0.10006142407655716,-0.1276015341281891,-0.7904412150382996,-0.12141427397727966,0.03144083544611931,-0.4882848262786865,-0.031327418982982635,0.09239490330219269,-0.7265331149101257,-0.0839226171374321,0.11820302903652191,-0.8666015863418579,-0.12009820342063904,0.1424948275089264,-0.9802089333534241,-0.13742487132549286,0.09257382899522781,-0.41385617852211,-0.06523873656988144,0.0873483344912529,-0.5639218091964722,-0.1454009860754013,0.015519347973167896,-0.44971010088920593,-0.15527644753456116,-0.02874721586704254,-0.3531903922557831,-0.13779743015766144,0.14504294097423553,-0.3110683858394623,-0.10151746869087219,0.10637230426073074,-0.4001864194869995,-0.1633722186088562,0.04332810267806053,-0.3133837580680847,-0.15780454874038696,0.006093274336308241,-0.23353436589241028,-0.13833720982074738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09712997078895569,-0.10179965198040009,-0.029882311820983887,-0.15257103741168976,-0.2890322804450989,-0.052396465092897415,-0.12257875502109528,-0.42523109912872314,-0.08470959961414337,-0.037356238812208176,-0.4753231406211853,-0.11337953060865402,-0.04385930672287941,-0.507732093334198,-0.0009172779391519725,-0.0512738935649395,-0.6829520463943481,-0.05542515963315964,-0.08569520711898804,-0.7511520981788635,-0.0951230600476265,-0.12881632149219513,-0.7907211780548096,-0.11640190333127975,0.029070349410176277,-0.48911553621292114,-0.027156131342053413,0.08780108392238617,-0.7268887758255005,-0.07887310534715652,0.11385612934827805,-0.8680007457733154,-0.11604106426239014,0.1386515200138092,-0.9812207221984863,-0.1340959668159485,0.0903143361210823,-0.41451147198677063,-0.06177698075771332,0.08456671237945557,-0.5628736615180969,-0.14158180356025696,0.015573745593428612,-0.4526079297065735,-0.15395723283290863,-0.027060071006417274,-0.35671836137771606,-0.1380496621131897,0.1428692489862442,-0.3126188814640045,-0.09856808185577393,0.10514025390148163,-0.40184059739112854,-0.16001774370670319,0.04265913367271423,-0.31765633821487427,-0.15526829659938812,0.005311589688062668,-0.23743104934692383,-0.13631819188594818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09854859113693237,-0.10040102154016495,-0.03164389356970787,-0.15608662366867065,-0.2863578796386719,-0.05591636523604393,-0.12974955141544342,-0.42473721504211426,-0.08982045948505402,-0.044735055416822433,-0.4773387312889099,-0.11968959122896194,-0.04826885089278221,-0.5079074501991272,-0.0028927267994731665,-0.05675394833087921,-0.6846807599067688,-0.0591646172106266,-0.09073454141616821,-0.7544598579406738,-0.09968296438455582,-0.13288378715515137,-0.7945389151573181,-0.12136159092187881,0.025519251823425293,-0.49042201042175293,-0.02834807150065899,0.08390852063894272,-0.72850102186203,-0.0820389986038208,0.11020157486200333,-0.8686655759811401,-0.11980517208576202,0.13483063876628876,-0.9811913371086121,-0.13814574480056763,0.08678802102804184,-0.4175769090652466,-0.062435004860162735,0.07832052558660507,-0.5679047703742981,-0.14299514889717102,0.010261032730340958,-0.4569181799888611,-0.1542574167251587,-0.031523946672677994,-0.36123359203338623,-0.13757997751235962,0.13969314098358154,-0.31771886348724365,-0.09891347587108612,0.09864074736833572,-0.40755191445350647,-0.15954655408859253,0.03704097494482994,-0.3234947621822357,-0.15408074855804443,0.0009729195153340697,-0.24429558217525482,-0.13482695817947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.0960625410079956,-0.10211317986249924,-0.0312986746430397,-0.15172111988067627,-0.28524884581565857,-0.05567833408713341,-0.1255040168762207,-0.41959673166275024,-0.08952274173498154,-0.04074139893054962,-0.46994805335998535,-0.11979690194129944,-0.047839436680078506,-0.5017209053039551,-0.003735644742846489,-0.05509820580482483,-0.6730195879936218,-0.06022318825125694,-0.08907254785299301,-0.7398819327354431,-0.10041967779397964,-0.13079968094825745,-0.7789267897605896,-0.1215420663356781,0.02473696507513523,-0.48517948389053345,-0.03012997657060623,0.0812024176120758,-0.7246488332748413,-0.084018275141716,0.10292989015579224,-0.8679947853088379,-0.12144859880208969,0.12481209635734558,-0.982384979724884,-0.13907462358474731,0.08576109260320663,-0.4134644567966461,-0.06504429131746292,0.07926243543624878,-0.5643762350082397,-0.14741414785385132,0.011458122171461582,-0.4522080719470978,-0.1592205911874771,-0.029039761051535606,-0.35583987832069397,-0.141950786113739,0.13763739168643951,-0.31497615575790405,-0.10196281969547272,0.09510713815689087,-0.40936511754989624,-0.16389885544776917,0.03453786298632622,-0.3217772841453552,-0.15755176544189453,0.0013139537768438458,-0.24000099301338196,-0.13707202672958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09848621487617493,-0.10464223474264145,-0.03208744898438454,-0.15401895344257355,-0.2887449264526367,-0.05707496032118797,-0.12672896683216095,-0.42372819781303406,-0.09161406010389328,-0.04243195429444313,-0.47522902488708496,-0.12279441952705383,-0.04436587914824486,-0.5031772255897522,-0.004187287297099829,-0.0523422509431839,-0.676081657409668,-0.061335645616054535,-0.08590096980333328,-0.7464372515678406,-0.10283850878477097,-0.12706592679023743,-0.7899964451789856,-0.1256074160337448,0.027767224237322807,-0.48604536056518555,-0.030535412952303886,0.08433491736650467,-0.7224394083023071,-0.08628261089324951,0.10914579033851624,-0.8647609353065491,-0.12541036307811737,0.1339878886938095,-0.9803990125656128,-0.14444753527641296,0.08834310621023178,-0.41452476382255554,-0.06538800895214081,0.08236806839704514,-0.5681843161582947,-0.14838898181915283,0.015885643661022186,-0.4560492932796478,-0.16006986796855927,-0.02379779703915119,-0.35965803265571594,-0.14318817853927612,0.1408492773771286,-0.3148978352546692,-0.10254267603158951,0.0990251749753952,-0.4069322347640991,-0.16520071029663086,0.03923703357577324,-0.31892919540405273,-0.15948039293289185,0.006512599065899849,-0.23785071074962616,-0.1396804302930832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
today,0.0,0.0,0.0,-0.09868893027305603,-0.10234705358743668,-0.030366582795977592,-0.15597085654735565,-0.29070353507995605,-0.05225733667612076,-0.12975646555423737,-0.4310363531112671,-0.0841333270072937,-0.044277165085077286,-0.47853603959083557,-0.11232852935791016,-0.04595188423991203,-0.5099888443946838,0.0023351351264864206,-0.05656098201870918,-0.6840249300003052,-0.05012558773159981,-0.09039195626974106,-0.7531219720840454,-0.08863221108913422,-0.1308656930923462,-0.7974647283554077,-0.1103401705622673,0.027333268895745277,-0.4935559332370758,-0.023637894541025162,0.08528858423233032,-0.729993462562561,-0.07563716918230057,0.11181832104921341,-0.8693491816520691,-0.11269589513540268,0.13818342983722687,-0.9817114472389221,-0.13095040619373322,0.08849319070577621,-0.4213169813156128,-0.05818549171090126,0.08250565826892853,-0.5710168480873108,-0.1382654458284378,0.012302679009735584,-0.4573577642440796,-0.14880600571632385,-0.029899612069129944,-0.36028286814689636,-0.13182348012924194,0.14126332104206085,-0.32100754976272583,-0.09519645571708679,0.10201471298933029,-0.4112115204334259,-0.1563643217086792,0.040204036980867386,-0.3228452503681183,-0.15093344449996948,0.005582739133387804,-0.2413298487663269,-0.1318986415863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
